timestamp,side,ticker,quantity,price,equity_after,reason
2026-06-20T12:41:23.681586,sell,UNIUSD,1175.0080,3.0211,0.00,momentum
2026-06-20T12:41:47.046149,buy,DOGE/USD,126418.6019,0.0842,0.00,momentum
2026-06-20T12:41:47.597786,buy,DOT/USD,9230.1854,0.9627,0.00,momentum
2026-06-20T12:41:48.169252,buy,ADA/USD,36004.4301,0.1633,0.00,momentum
2026-06-20T12:41:49.484468,buy,BCH/USD,25.7310,199.7690,0.00,momentum
2026-06-20T12:41:50.052887,buy,UNI/USD,1163.1302,3.0218,0.00,momentum
2026-06-20T12:41:50.636795,buy,AVAX/USD,984.1667,6.0280,0.00,momentum
2026-06-20T12:47:49.980278,sell,AVAX/USD,981.7063,6.0792,0.00,momentum
2026-06-20T12:47:50.707040,buy,SOL/USD,92.3575,71.7820,0.00,momentum
2026-06-20T12:48:19.219390,sell,ADAUSD,35914.4190,0.1633,0.00,momentum
2026-06-20T12:48:19.515735,sell,BCHUSD,25.6667,198.2000,0.00,momentum
2026-06-20T12:48:19.835858,sell,DOGEUSD,126102.5554,0.0838,0.00,momentum
2026-06-20T12:48:21.370121,sell,DOTUSD,9208.9229,0.9627,0.00,momentum
2026-06-20T12:48:21.722747,sell,SOLUSD,92.1266,71.7100,0.00,momentum
2026-06-20T12:48:22.105777,sell,UNIUSD,1160.2224,3.0211,0.00,momentum
2026-06-20T12:48:42.340282,buy,DOT/USD,9141.1308,0.9632,0.00,momentum
2026-06-20T12:48:42.978762,buy,DOGE/USD,125421.4567,0.0842,0.00,momentum
2026-06-20T12:48:43.619412,buy,ADA/USD,35639.8216,0.1635,0.00,momentum
2026-06-20T12:48:44.289499,buy,BCH/USD,25.4222,200.2000,0.00,momentum
2026-06-20T12:48:44.931953,buy,UNI/USD,1152.0253,3.0201,0.00,momentum
2026-06-20T12:48:45.580053,buy,SOL/USD,91.8536,71.8100,0.00,momentum
2026-06-20T12:49:41.881341,sell,SOL/USD,91.6240,71.8340,0.00,momentum
2026-06-20T12:49:42.601989,buy,AVAX/USD,942.3854,6.0760,0.00,momentum
2026-06-20T12:56:12.640933,sell,ADAUSD,35550.7220,0.1633,0.00,momentum
2026-06-20T12:56:12.918012,sell,AVAXUSD,940.0294,6.0515,0.00,momentum
2026-06-20T12:56:13.200845,sell,BCHUSD,25.3586,198.2000,0.00,momentum
2026-06-20T12:56:13.557584,sell,DOGEUSD,125107.9031,0.0838,0.00,momentum
2026-06-20T12:56:13.817136,sell,DOTUSD,9122.6670,0.9627,0.00,momentum
2026-06-20T12:56:14.202165,sell,UNIUSD,1149.1452,3.0211,0.00,momentum
2026-06-20T13:01:39.085522,buy,DOGE/USD,123682.2433,0.0843,0.00,momentum
2026-06-20T13:01:40.308088,buy,AVAX/USD,836.1953,6.2410,0.00,momentum
2026-06-20T13:01:41.405356,buy,ADA/USD,35202.9882,0.1638,0.00,momentum
2026-06-20T13:01:43.200262,buy,BCH/USD,25.0979,200.8100,0.00,momentum
2026-06-20T13:01:44.649108,buy,UNI/USD,1142.8031,3.0266,0.00,momentum
2026-06-20T13:02:01.367583,buy,DOT/USD,8967.1991,0.9665,0.00,momentum
2026-06-20T13:02:52.724391,sell,ADAUSD,35114.9807,0.1633,0.00,momentum
2026-06-20T13:02:53.037621,sell,AVAXUSD,834.1048,6.1789,0.00,momentum
2026-06-20T13:02:53.661890,sell,BCHUSD,25.0352,198.2000,0.00,momentum
2026-06-20T13:02:54.327236,sell,DOGEUSD,123373.0377,0.0838,0.00,momentum
2026-06-20T13:02:54.734828,sell,DOTUSD,8949.0178,0.9627,0.00,momentum
2026-06-20T13:02:55.272043,sell,UNIUSD,1139.9461,3.0211,0.00,momentum
2026-06-20T13:04:02.649691,buy,DOT/USD,8933.3394,0.9659,0.00,momentum
2026-06-20T13:04:03.421866,buy,DOGE/USD,122883.6564,0.0842,0.00,momentum
2026-06-20T13:04:04.202587,buy,AVAX/USD,842.2960,6.2144,0.00,momentum
2026-06-20T13:04:04.928398,buy,ADA/USD,34909.4219,0.1636,0.00,momentum
2026-06-20T13:04:07.166762,buy,BCH/USD,24.8124,200.9000,0.00,momentum
2026-06-20T13:04:08.334125,buy,UNI/USD,1130.8581,3.0250,0.00,momentum
2026-06-20T13:09:25.899854,sell,ADAUSD,34822.1483,0.1633,0.00,momentum
2026-06-20T13:09:27.066100,sell,AVAXUSD,840.1903,6.1565,0.00,momentum
2026-06-20T13:09:27.353220,sell,BCHUSD,24.7504,198.2000,0.00,momentum
2026-06-20T13:09:27.627598,sell,DOGEUSD,122576.4473,0.0838,0.00,momentum
2026-06-20T13:09:28.714988,sell,DOTUSD,8917.5576,0.9627,0.00,momentum
2026-06-20T13:09:28.985349,sell,UNIUSD,1128.0310,3.0211,0.00,momentum
2026-06-20T13:10:24.808871,buy,DOT/USD,8840.9331,0.9654,0.00,momentum
2026-06-20T13:10:25.377083,buy,DOGE/USD,121437.0503,0.0843,0.00,momentum
2026-06-20T13:10:25.961387,buy,ADA/USD,34508.6537,0.1637,0.00,momentum
2026-06-20T13:10:26.586050,buy,AVAX/USD,861.8917,6.1740,0.00,momentum
2026-06-20T13:10:27.147096,buy,BCH/USD,24.5558,200.8060,0.00,momentum
2026-06-20T13:10:27.762247,buy,UNI/USD,1118.3285,3.0190,0.00,momentum
2026-06-20T13:11:40.041882,sell,ADAUSD,34422.3821,0.1633,0.00,momentum
2026-06-20T13:11:40.314318,sell,AVAXUSD,859.7796,6.1565,0.00,momentum
2026-06-20T13:11:41.529321,sell,BCHUSD,24.4944,198.2000,0.00,momentum
2026-06-20T13:11:41.787143,sell,DOGEUSD,121133.4577,0.0838,0.00,momentum
2026-06-20T13:11:42.171102,sell,DOTUSD,8825.3097,0.9627,0.00,momentum
2026-06-20T13:11:42.489477,sell,UNIUSD,1115.5327,3.0211,0.00,momentum
2026-06-20T13:12:20.484370,buy,DOT/USD,8748.8303,0.9652,0.00,momentum
2026-06-20T13:12:21.021601,buy,DOGE/USD,120304.3763,0.0842,0.00,momentum
2026-06-20T13:12:21.699053,buy,ADA/USD,34240.3063,0.1634,0.00,momentum
2026-06-20T13:12:22.233982,buy,AVAX/USD,849.7837,6.1727,0.00,momentum
2026-06-20T13:12:22.771408,buy,BCH/USD,24.2703,200.9110,0.00,momentum
2026-06-20T13:12:23.295697,buy,UNI/USD,1106.4645,3.0210,0.00,momentum
2026-06-20T13:14:14.753116,sell,ADAUSD,34154.7055,0.1633,0.00,momentum
2026-06-20T13:14:15.207579,sell,AVAXUSD,847.6829,6.1565,0.00,momentum
2026-06-20T13:14:15.916510,sell,BCHUSD,24.2096,198.2000,0.00,momentum
2026-06-20T13:14:19.234821,sell,DOGEUSD,120003.6154,0.0838,0.00,momentum
2026-06-20T13:14:19.747844,sell,DOTUSD,8733.3314,0.9627,0.00,momentum
2026-06-20T13:14:20.687247,sell,UNIUSD,1103.6983,3.0211,0.00,momentum
2026-06-20T13:14:32.529693,buy,ADA/USD,33932.5764,0.1635,0.00,momentum
2026-06-20T13:14:33.214346,buy,AVAX/USD,853.2720,6.1620,0.00,momentum
2026-06-20T13:15:29.920031,buy,DOT/USD,8656.2107,0.9646,0.00,momentum
2026-06-20T13:15:30.714208,buy,DOGE/USD,119104.5359,0.0842,0.00,momentum
2026-06-20T13:15:31.369909,buy,BCH/USD,23.9863,200.9290,0.00,momentum
2026-06-20T13:15:32.188733,buy,UNI/USD,1093.4732,3.0213,0.00,momentum
2026-06-20T13:16:50.197936,sell,ADAUSD,33847.7450,0.1633,0.00,momentum
2026-06-20T13:16:50.527527,sell,AVAXUSD,851.1388,6.1620,0.00,momentum
2026-06-20T13:16:50.861500,sell,BCHUSD,23.9263,198.2000,0.00,momentum
2026-06-20T13:16:51.526070,sell,DOGEUSD,118806.7746,0.0838,0.00,momentum
2026-06-20T13:16:51.857476,sell,DOTUSD,8637.0400,0.9627,0.00,momentum
2026-06-20T13:16:52.123625,sell,UNIUSD,1090.7395,3.0211,0.00,momentum
2026-06-22T20:25:17.938654,buy,BCH/USD,24.6868,201.3200,0.00,momentum
2026-06-22T20:25:18.643942,buy,DOGE/USD,120251.5628,0.0839,0.00,momentum
2026-06-22T20:25:19.466917,buy,ADA/USD,33683.4692,0.1601,0.00,momentum
2026-06-22T20:25:20.265003,buy,AVAX/USD,773.7977,6.3354,0.00,momentum
2026-06-22T20:25:20.997636,buy,DOT/USD,9343.7615,0.9643,0.00,momentum
2026-06-22T20:25:21.766907,buy,SOL/USD,88.6818,73.4810,0.00,momentum
2026-06-22T20:26:14.353196,buy,BCH/USD,24.7632,201.2000,0.00,momentum
2026-06-22T20:26:15.273045,buy,DOGE/USD,121015.4063,0.0838,0.00,momentum
2026-06-22T20:29:12.290432,sell,DOT/USD,9330.0847,0.9652,0.00,momentum
2026-06-22T20:29:12.720726,sell,SOL/USD,88.5222,73.5020,0.00,momentum
2026-06-22T20:29:13.659048,buy,COIN,12.7658,173.5500,0.00,momentum
2026-06-22T20:29:52.117718,buy,BCH/USD,24.5839,201.6000,0.00,momentum
2026-06-22T20:29:52.704406,buy,DOGE/USD,119345.0290,0.0840,0.00,momentum
2026-06-22T20:29:53.518123,buy,BND,6.0507,73.1700,0.00,momentum
2026-06-22T20:30:52.329572,sell,BND,6.0507,73.1800,0.00,momentum
2026-06-22T20:32:21.510527,buy,ARKK,5.5838,79.2200,0.00,momentum
2026-06-22T20:33:16.250111,sell,ARKK,5.5838,79.1700,0.00,momentum
2026-06-22T20:35:27.093366,buy,ARKK,5.5937,79.1000,0.00,momentum
2026-06-22T20:36:40.653810,sell,ARKK,5.5937,79.0100,0.00,momentum
2026-06-22T21:26:08.675088,buy,BND,6.0421,73.1400,0.00,momentum
2026-06-22T21:28:48.287189,sell,COIN,12.7658,167.8500,0.00,momentum
2026-06-22T21:42:39.679084,buy,CRM,14.2689,148.6200,0.00,momentum
